timestamp,location,price,last4ccnum,Date,loyaltynum
2014-01-07 23:39:00 UTC,Hallowed Grounds,8.15,1874,2014-01-07 16:00:00 UTC,L4424
2014-01-07 23:39:00 UTC,Hallowed Grounds,8.28,1310,2014-01-07 16:00:00 UTC,
2014-01-07 23:40:00 UTC,Hallowed Grounds,5.85,8129,2014-01-07 16:00:00 UTC,L8328
2014-01-07 23:42:00 UTC,Brew've Been Served,3.09,4948,2014-01-07 16:00:00 UTC,L9406
2014-01-07 23:43:00 UTC,Hallowed Grounds,3.4,9617,2014-01-07 16:00:00 UTC,L5553
2014-01-07 23:47:00 UTC,Hallowed Grounds,3.11,3492,2014-01-07 16:00:00 UTC,L7814
2014-01-07 23:48:00 UTC,Brew've Been Served,32.92,3853,2014-01-07 16:00:00 UTC,
2014-01-07 23:48:00 UTC,Brew've Been Served,8.27,6816,2014-01-07 16:00:00 UTC,L8148
2014-01-07 23:48:00 UTC,Brew've Been Served,19.17,9683,2014-01-07 16:00:00 UTC,L7291
2014-01-07 23:50:00 UTC,Brew've Been Served,33.68,9405,2014-01-07 16:00:00 UTC,
2014-01-07 23:50:00 UTC,Hallowed Grounds,3.9,2681,2014-01-07 16:00:00 UTC,L1107
2014-01-07 23:51:00 UTC,Coffee Cameleon,6.59,7253,2014-01-07 16:00:00 UTC,L1682
2014-01-07 23:52:00 UTC,Coffee Cameleon,12.26,5921,2014-01-07 16:00:00 UTC,L3295
2014-01-07 23:55:00 UTC,Hallowed Grounds,79.92,7889,2014-01-07 16:00:00 UTC,
2014-01-07 23:55:00 UTC,Brew've Been Served,91.87,3484,2014-01-07 16:00:00 UTC,
2014-01-07 23:56:00 UTC,Hallowed Grounds,12.86,9551,2014-01-07 16:00:00 UTC,
2014-01-07 23:57:00 UTC,Brew've Been Served,74.88,5368,2014-01-07 16:00:00 UTC,
2014-01-07 23:57:00 UTC,Hallowed Grounds,11.63,6691,2014-01-07 16:00:00 UTC,L6267
2014-01-07 23:58:00 UTC,Brew've Been Served,8.4,5407,2014-01-07 16:00:00 UTC,L4034
2014-01-07 23:59:00 UTC,Coffee Cameleon,15.71,2142,2014-01-07 16:00:00 UTC,L9637
2014-01-08 00:00:00 UTC,Brew've Been Served,32.3,4795,2014-01-07 16:00:00 UTC,
2014-01-08 00:01:00 UTC,Brew've Been Served,3.92,8202,2014-01-07 16:00:00 UTC,L2343
2014-01-08 00:01:00 UTC,Brew've Been Served,17.13,7819,2014-01-07 16:00:00 UTC,L5259
2014-01-08 00:01:00 UTC,Brew've Been Served,3.42,7384,2014-01-07 16:00:00 UTC,L3800
2014-01-08 00:03:00 UTC,Brew've Been Served,10.15,6901,2014-01-07 16:00:00 UTC,L9363
2014-01-08 00:09:00 UTC,Brew've Been Served,11.48,8411,2014-01-07 16:00:00 UTC,L6110
2014-01-08 00:16:00 UTC,Brew've Been Served,7.26,1286,2014-01-07 16:00:00 UTC,L3572
2014-01-08 00:18:00 UTC,Brew've Been Served,6.3,4434,2014-01-07 16:00:00 UTC,L2169
2014-01-08 00:22:00 UTC,Coffee Cameleon,16.17,2418,2014-01-07 16:00:00 UTC,L9018
2014-01-08 01:43:00 UTC,Carlyle Chemical Inc.,3048.31,7792,2014-01-07 16:00:00 UTC,
2014-01-08 01:54:00 UTC,Nationwide Refinery,4513.16,9152,2014-01-07 16:00:00 UTC,L5485
2014-01-08 02:14:00 UTC,Nationwide Refinery,3674.32,9735,2014-01-07 16:00:00 UTC,L9633
2014-01-08 03:28:00 UTC,Stewart and Sons Fabrication,1738.26,9152,2014-01-07 16:00:00 UTC,L5485
2014-01-08 03:58:00 UTC,Stewart and Sons Fabrication,1673.77,9735,2014-01-07 16:00:00 UTC,L9633
2014-01-08 04:00:00 UTC,Coffee Shack,13.13,7117,2014-01-07 16:00:00 UTC,L6417
2014-01-08 04:00:00 UTC,Bean There Done That,17.45,1415,2014-01-07 16:00:00 UTC,L7783
2014-01-08 04:00:00 UTC,Bean There Done That,12.07,9635,2014-01-07 16:00:00 UTC,L3191
2014-01-08 04:00:00 UTC,Brewed Awakenings,11.73,7688,2014-01-07 16:00:00 UTC,L4164
2014-01-08 04:00:00 UTC,Jack's Magical Beans,3.96,6899,2014-01-07 16:00:00 UTC,L6267
2014-01-08 04:00:00 UTC,Brewed Awakenings,12.32,2540,2014-01-07 16:00:00 UTC,L5947
2014-01-08 04:00:00 UTC,Bean There Done That,8.06,1877,2014-01-07 16:00:00 UTC,
2014-01-08 04:00:00 UTC,Brewed Awakenings,15.03,8332,2014-01-07 16:00:00 UTC,
2014-01-08 04:00:00 UTC,Bean There Done That,94.96,1321,2014-01-07 16:00:00 UTC,
2014-01-08 04:00:00 UTC,Jack's Magical Beans,18.78,9241,2014-01-07 16:00:00 UTC,L3288
2014-01-08 04:00:00 UTC,Jack's Magical Beans,12.37,8156,2014-01-07 16:00:00 UTC,L5224
2014-01-08 04:00:00 UTC,Jack's Magical Beans,31.25,2463,2014-01-07 16:00:00 UTC,
2014-01-08 04:29:00 UTC,Frank's Fuel,65.34,3853,2014-01-07 16:00:00 UTC,L1485
2014-01-08 04:45:00 UTC,Abila Airport,2723.18,8642,2014-01-07 16:00:00 UTC,L2769
2014-01-08 04:56:00 UTC,Chostus Hotel,107.51,2540,2014-01-07 16:00:00 UTC,L5947
2014-01-08 05:03:00 UTC,Carlyle Chemical Inc.,4983.52,4530,2014-01-07 16:00:00 UTC,L8477
2014-01-08 05:10:00 UTC,Abila Zacharo,22.13,5407,2014-01-07 16:00:00 UTC,L4034
2014-01-08 05:12:00 UTC,Hippokampos,26.55,8332,2014-01-07 16:00:00 UTC,L2070
2014-01-08 05:15:00 UTC,Hippokampos,9.03,4795,2014-01-07 16:00:00 UTC,L8566
2014-01-08 05:19:00 UTC,Katerina's Cafe,29.26,7792,2014-01-07 16:00:00 UTC,L5756
2014-01-08 05:19:00 UTC,Chostus Hotel,111.89,9683,2014-01-07 16:00:00 UTC,L7291
2014-01-08 05:21:00 UTC,Ouzeri Elian,109.73,8156,2014-01-07 16:00:00 UTC,
2014-01-08 05:23:00 UTC,Abila Zacharo,36.85,2463,2014-01-07 16:00:00 UTC,L6886
2014-01-08 05:26:00 UTC,Hippokampos,16.59,7253,2014-01-07 16:00:00 UTC,L1682
2014-01-08 05:27:00 UTC,Gelatogalore,32.79,8411,2014-01-07 16:00:00 UTC,L6110
2014-01-08 05:28:00 UTC,Katerina's Cafe,8.53,6899,2014-01-07 16:00:00 UTC,L6267
2014-01-08 05:28:00 UTC,Gelatogalore,20.72,9405,2014-01-07 16:00:00 UTC,L3259
2014-01-08 05:29:00 UTC,Kalami Kafenion,24.08,5921,2014-01-07 16:00:00 UTC,L3295
2014-01-08 05:31:00 UTC,Hippokampos,37.89,1321,2014-01-07 16:00:00 UTC,L4149
2014-01-08 05:32:00 UTC,Guy's Gyros,30.12,7384,2014-01-07 16:00:00 UTC,L3800
2014-01-08 05:34:00 UTC,Abila Zacharo,14.41,1415,2014-01-07 16:00:00 UTC,L7783
2014-01-08 05:34:00 UTC,Katerina's Cafe,88.98,1310,2014-01-07 16:00:00 UTC,
2014-01-08 05:38:00 UTC,Gelatogalore,50.36,1286,2014-01-07 16:00:00 UTC,L3288
2014-01-08 05:39:00 UTC,Gelatogalore,119.75,3484,2014-01-07 16:00:00 UTC,
2014-01-08 05:40:00 UTC,Guy's Gyros,77.9,3853,2014-01-07 16:00:00 UTC,
2014-01-08 05:41:00 UTC,Katerina's Cafe,26.45,2142,2014-01-07 16:00:00 UTC,L9637
2014-01-08 05:42:00 UTC,Gelatogalore,35.29,7889,2014-01-07 16:00:00 UTC,L6119
2014-01-08 05:42:00 UTC,Kalami Kafenion,22.49,8202,2014-01-07 16:00:00 UTC,L2343
2014-01-08 05:42:00 UTC,Katerina's Cafe,57.04,6895,2014-01-07 16:00:00 UTC,
2014-01-08 05:43:00 UTC,Hippokampos,39.8,9551,2014-01-07 16:00:00 UTC,L5777
2014-01-08 05:44:00 UTC,Kalami Kafenion,31.96,7354,2014-01-07 16:00:00 UTC,L9254
2014-01-08 05:45:00 UTC,Kalami Kafenion,23.82,3492,2014-01-07 16:00:00 UTC,L7814
2014-01-08 05:46:00 UTC,Abila Zacharo,28.25,2681,2014-01-07 16:00:00 UTC,L1107
2014-01-08 05:47:00 UTC,Katerina's Cafe,27.05,1877,2014-01-07 16:00:00 UTC,
2014-01-08 05:47:00 UTC,Gelatogalore,22.27,2418,2014-01-07 16:00:00 UTC,L9018
2014-01-08 05:47:00 UTC,Ouzeri Elian,104.92,5368,2014-01-07 16:00:00 UTC,
2014-01-08 05:48:00 UTC,Hippokampos,28.79,9635,2014-01-07 16:00:00 UTC,L3191
2014-01-08 05:48:00 UTC,Gelatogalore,116.72,7819,2014-01-07 16:00:00 UTC,
2014-01-08 05:51:00 UTC,Guy's Gyros,15.86,1874,2014-01-07 16:00:00 UTC,L4424
2014-01-08 05:51:00 UTC,Abila Zacharo,30.85,6901,2014-01-07 16:00:00 UTC,L9363
2014-01-08 05:52:00 UTC,Kalami Kafenion,14.77,6816,2014-01-07 16:00:00 UTC,L8148
2014-01-08 05:53:00 UTC,Abila Zacharo,16.2,9617,2014-01-07 16:00:00 UTC,L5553
2014-01-08 05:57:00 UTC,Guy's Gyros,10.34,4434,2014-01-07 16:00:00 UTC,L2169
2014-01-08 06:06:00 UTC,Katerina's Cafe,22.94,7108,2014-01-07 16:00:00 UTC,
2014-01-08 06:09:00 UTC,Kronos Pipe and Irrigation,3615.61,4530,2014-01-07 16:00:00 UTC,L8477
2014-01-08 06:15:00 UTC,Kalami Kafenion,34.98,7117,2014-01-07 16:00:00 UTC,L6417
2014-01-08 06:17:00 UTC,Gelatogalore,39.94,4948,2014-01-07 16:00:00 UTC,L9406
2014-01-08 06:19:00 UTC,Kalami Kafenion,31.43,8129,2014-01-07 16:00:00 UTC,L8328
2014-01-08 06:26:00 UTC,Carlyle Chemical Inc.,4901.88,7792,2014-01-07 16:00:00 UTC,L5756
2014-01-08 07:18:00 UTC,Maximum Iron and Steel,3136.01,4530,2014-01-07 16:00:00 UTC,L8477
2014-01-08 07:29:00 UTC,Abila Airport,2769.12,8642,2014-01-07 16:00:00 UTC,L2769
2014-01-08 11:21:00 UTC,Hippokampos,10.52,1415,2014-01-07 16:00:00 UTC,L7783
2014-01-08 11:28:00 UTC,Hippokampos,16.54,2540,2014-01-07 16:00:00 UTC,L5947
2014-01-08 11:32:00 UTC,Katerina's Cafe,34.25,5407,2014-01-07 16:00:00 UTC,L4034
2014-01-08 11:36:00 UTC,Guy's Gyros,15.69,7354,2014-01-07 16:00:00 UTC,L9254
2014-01-08 11:48:00 UTC,Guy's Gyros,30.48,4434,2014-01-07 16:00:00 UTC,L2169
2014-01-08 12:00:00 UTC,Katerina's Cafe,13.83,8411,2014-01-07 16:00:00 UTC,L6110
2014-01-08 12:02:00 UTC,Hippokampos,32.66,6895,2014-01-07 16:00:00 UTC,L3366
2014-01-08 12:07:00 UTC,Guy's Gyros,28.81,7384,2014-01-07 16:00:00 UTC,L3800
2014-01-08 12:07:00 UTC,Frydos Autosupply n' More,214.07,2418,2014-01-07 16:00:00 UTC,L9018
2014-01-08 12:08:00 UTC,Guy's Gyros,33.02,5368,2014-01-07 16:00:00 UTC,
2014-01-08 12:08:00 UTC,Katerina's Cafe,31.59,1310,2014-01-07 16:00:00 UTC,L8012
2014-01-08 12:12:00 UTC,Ouzeri Elian,62.2,1286,2014-01-07 16:00:00 UTC,L3288
2014-01-08 12:15:00 UTC,Guy's Gyros,99.08,3484,2014-01-07 16:00:00 UTC,
2014-01-08 12:17:00 UTC,Frydos Autosupply n' More,182.56,3853,2014-01-07 16:00:00 UTC,L1485
2014-01-08 12:17:00 UTC,Guy's Gyros,18.24,9683,2014-01-07 16:00:00 UTC,L7291
2014-01-08 12:27:00 UTC,Katerina's Cafe,33.31,2142,2014-01-07 16:00:00 UTC,L9637
2014-01-08 12:28:00 UTC,Hippokampos,96.75,7117,2014-01-07 16:00:00 UTC,
2014-01-08 12:28:00 UTC,Frydos Autosupply n' More,268.89,6691,2014-01-07 16:00:00 UTC,L6267
2014-01-08 12:31:00 UTC,Katerina's Cafe,36.6,7889,2014-01-07 16:00:00 UTC,L6119
2014-01-08 12:35:00 UTC,Katerina's Cafe,16.93,8202,2014-01-07 16:00:00 UTC,L2343
2014-01-08 12:42:00 UTC,Katerina's Cafe,92.83,5921,2014-01-07 16:00:00 UTC,
2014-01-08 12:45:00 UTC,Albert's Fine Clothing,136.01,9635,2014-01-07 16:00:00 UTC,L3191
2014-01-08 12:49:00 UTC,Hippokampos,15.64,8332,2014-01-07 16:00:00 UTC,L2070
2014-01-08 12:53:00 UTC,Hippokampos,26.31,7688,2014-01-07 16:00:00 UTC,L4164
2014-01-08 12:57:00 UTC,Guy's Gyros,10.28,6901,2014-01-07 16:00:00 UTC,
2014-01-08 12:58:00 UTC,Guy's Gyros,22.91,7819,2014-01-07 16:00:00 UTC,
2014-01-08 13:00:00 UTC,General Grocer,265.84,7108,2014-01-07 16:00:00 UTC,L6544
2014-01-08 13:02:00 UTC,Katerina's Cafe,28.86,4948,2014-01-07 16:00:00 UTC,
2014-01-08 13:09:00 UTC,Katerina's Cafe,27.87,1874,2014-01-07 16:00:00 UTC,L4424
2014-01-08 13:16:00 UTC,Ouzeri Elian,30.81,9551,2014-01-07 16:00:00 UTC,
2014-01-08 13:17:00 UTC,Ouzeri Elian,29.85,6899,2014-01-07 16:00:00 UTC,L6267
2014-01-08 13:32:00 UTC,Hippokampos,78.99,2463,2014-01-07 16:00:00 UTC,
2014-01-08 23:35:00 UTC,Coffee Cameleon,12.47,7253,2014-01-08 16:00:00 UTC,
2014-01-08 23:36:00 UTC,Brew've Been Served,70.71,9683,2014-01-08 16:00:00 UTC,
2014-01-08 23:37:00 UTC,Hallowed Grounds,17.56,1310,2014-01-08 16:00:00 UTC,L8012
2014-01-08 23:37:00 UTC,Coffee Cameleon,19.99,5921,2014-01-08 16:00:00 UTC,L3295
2014-01-08 23:42:00 UTC,Hallowed Grounds,56.77,7108,2014-01-08 16:00:00 UTC,
2014-01-08 23:43:00 UTC,Brew've Been Served,5.43,5368,2014-01-08 16:00:00 UTC,
2014-01-08 23:46:00 UTC,Hallowed Grounds,75.24,8129,2014-01-08 16:00:00 UTC,
2014-01-08 23:46:00 UTC,Brew've Been Served,4.4,4948,2014-01-08 16:00:00 UTC,
2014-01-08 23:48:00 UTC,Brew've Been Served,5.3,7384,2014-01-08 16:00:00 UTC,L3800
2014-01-08 23:48:00 UTC,Brew've Been Served,34.85,7354,2014-01-08 16:00:00 UTC,
2014-01-08 23:48:00 UTC,Brew've Been Served,5.13,4795,2014-01-08 16:00:00 UTC,L8566
2014-01-08 23:50:00 UTC,Hallowed Grounds,34.45,9551,2014-01-08 16:00:00 UTC,
2014-01-08 23:51:00 UTC,Hallowed Grounds,19.22,7889,2014-01-08 16:00:00 UTC,
2014-01-08 23:56:00 UTC,Brew've Been Served,98.25,8202,2014-01-08 16:00:00 UTC,
2014-01-08 23:57:00 UTC,Hallowed Grounds,18.48,9617,2014-01-08 16:00:00 UTC,L5553
2014-01-08 23:57:00 UTC,Brew've Been Served,5.26,8411,2014-01-08 16:00:00 UTC,
2014-01-08 23:57:00 UTC,Hallowed Grounds,50.25,9405,2014-01-08 16:00:00 UTC,
2014-01-08 23:58:00 UTC,Brew've Been Served,19.47,6901,2014-01-08 16:00:00 UTC,L9363
2014-01-09 00:00:00 UTC,Brew've Been Served,6.61,7819,2014-01-08 16:00:00 UTC,
2014-01-09 00:00:00 UTC,Brew've Been Served,6.21,4434,2014-01-08 16:00:00 UTC,L2169
2014-01-09 00:01:00 UTC,Brew've Been Served,92.12,3484,2014-01-08 16:00:00 UTC,
2014-01-09 00:03:00 UTC,Coffee Cameleon,16.13,2142,2014-01-08 16:00:00 UTC,L9637
2014-01-09 00:07:00 UTC,Hallowed Grounds,65.68,3492,2014-01-08 16:00:00 UTC,
2014-01-09 00:14:00 UTC,Brew've Been Served,17.64,1286,2014-01-08 16:00:00 UTC,L3572
2014-01-09 00:15:00 UTC,Brew've Been Served,5.57,5407,2014-01-08 16:00:00 UTC,
2014-01-09 00:15:00 UTC,Hallowed Grounds,15.33,2681,2014-01-08 16:00:00 UTC,L1107
2014-01-09 01:26:00 UTC,Abila Airport,2358.22,3506,2014-01-08 16:00:00 UTC,L7761
2014-01-09 01:54:00 UTC,Carlyle Chemical Inc.,529.47,7792,2014-01-08 16:00:00 UTC,L5756
2014-01-09 02:16:00 UTC,Nationwide Refinery,674.28,9735,2014-01-08 16:00:00 UTC,L9633
2014-01-09 02:38:00 UTC,Stewart and Sons Fabrication,1015.65,3506,2014-01-08 16:00:00 UTC,L7761
2014-01-09 03:21:00 UTC,Carlyle Chemical Inc.,732.82,4530,2014-01-08 16:00:00 UTC,L8477
2014-01-09 03:34:00 UTC,Nationwide Refinery,289.3,7792,2014-01-08 16:00:00 UTC,L5756
2014-01-09 03:37:00 UTC,Stewart and Sons Fabrication,3544,9735,2014-01-08 16:00:00 UTC,L9633
2014-01-09 04:00:00 UTC,Coffee Shack,5.01,7117,2014-01-08 16:00:00 UTC,L6417
2014-01-09 04:00:00 UTC,Bean There Done That,13,1415,2014-01-08 16:00:00 UTC,L7783
2014-01-09 04:00:00 UTC,Brewed Awakenings,11.76,7688,2014-01-08 16:00:00 UTC,
2014-01-09 04:00:00 UTC,Jack's Magical Beans,10.11,6899,2014-01-08 16:00:00 UTC,L6267
2014-01-09 04:00:00 UTC,Jack's Magical Beans,6,3853,2014-01-08 16:00:00 UTC,L1485
2014-01-09 04:00:00 UTC,Brewed Awakenings,13.16,2540,2014-01-08 16:00:00 UTC,L5947
2014-01-09 04:00:00 UTC,Bean There Done That,4.06,1877,2014-01-08 16:00:00 UTC,L3014
2014-01-09 04:00:00 UTC,Brewed Awakenings,17.66,8332,2014-01-08 16:00:00 UTC,L2070
2014-01-09 04:00:00 UTC,Bean There Done That,15.53,1321,2014-01-08 16:00:00 UTC,
2014-01-09 04:00:00 UTC,Jack's Magical Beans,12.13,9241,2014-01-08 16:00:00 UTC,
2014-01-09 04:00:00 UTC,Jack's Magical Beans,15.55,8156,2014-01-08 16:00:00 UTC,
2014-01-09 04:00:00 UTC,Jack's Magical Beans,37.43,2463,2014-01-08 16:00:00 UTC,
2014-01-09 04:13:00 UTC,Abila Airport,202.93,8642,2014-01-08 16:00:00 UTC,
2014-01-09 04:49:00 UTC,Nationwide Refinery,1440.39,3506,2014-01-08 16:00:00 UTC,
2014-01-09 04:59:00 UTC,Ouzeri Elian,31.03,8332,2014-01-08 16:00:00 UTC,
2014-01-09 05:03:00 UTC,Katerina's Cafe,17.02,7253,2014-01-08 16:00:00 UTC,L1682
2014-01-09 05:12:00 UTC,Gelatogalore,19.2,5407,2014-01-08 16:00:00 UTC,L4034
2014-01-09 05:18:00 UTC,Abila Airport,4792.5,2276,2014-01-08 16:00:00 UTC,L3317
2014-01-09 05:21:00 UTC,Ouzeri Elian,26.09,7688,2014-01-08 16:00:00 UTC,L4164
2014-01-09 05:21:00 UTC,Gelatogalore,23.45,4795,2014-01-08 16:00:00 UTC,L8566
2014-01-09 05:21:00 UTC,Guy's Gyros,105.4,7354,2014-01-08 16:00:00 UTC,
2014-01-09 05:23:00 UTC,Gelatogalore,8.6,6899,2014-01-08 16:00:00 UTC,L6267
2014-01-09 05:23:00 UTC,Gelatogalore,56.74,2540,2014-01-08 16:00:00 UTC,
2014-01-09 05:23:00 UTC,Ouzeri Elian,22.4,6816,2014-01-08 16:00:00 UTC,L8148
2014-01-09 05:23:00 UTC,Katerina's Cafe,16.98,7792,2014-01-08 16:00:00 UTC,L5756
2014-01-09 05:24:00 UTC,Abila Zacharo,8.16,3484,2014-01-08 16:00:00 UTC,L2490
2014-01-09 05:27:00 UTC,Kalami Kafenion,110.76,6895,2014-01-08 16:00:00 UTC,
2014-01-09 05:27:00 UTC,Katerina's Cafe,25.85,8156,2014-01-08 16:00:00 UTC,L5224
2014-01-09 05:28:00 UTC,Guy's Gyros,13.59,7889,2014-01-08 16:00:00 UTC,L6119
2014-01-09 05:29:00 UTC,Hippokampos,27.47,2418,2014-01-08 16:00:00 UTC,L9018
2014-01-09 05:32:00 UTC,Abila Zacharo,8.6,2463,2014-01-08 16:00:00 UTC,L6886
2014-01-09 05:35:00 UTC,Katerina's Cafe,10.42,3853,2014-01-08 16:00:00 UTC,L1485
2014-01-09 05:35:00 UTC,Gelatogalore,23.23,8411,2014-01-08 16:00:00 UTC,L6110
2014-01-09 05:36:00 UTC,Hippokampos,27.93,9683,2014-01-08 16:00:00 UTC,L7291
2014-01-09 05:37:00 UTC,Hippokampos,9.12,1321,2014-01-08 16:00:00 UTC,L4149
2014-01-09 05:38:00 UTC,Kalami Kafenion,18.14,7384,2014-01-08 16:00:00 UTC,L3800
2014-01-09 05:40:00 UTC,Abila Zacharo,20.73,1874,2014-01-08 16:00:00 UTC,L4424
2014-01-09 05:40:00 UTC,Gelatogalore,11.94,9405,2014-01-08 16:00:00 UTC,L3259
2014-01-09 05:41:00 UTC,Abila Zacharo,89.41,9551,2014-01-08 16:00:00 UTC,
2014-01-09 05:41:00 UTC,Hippokampos,8.43,9635,2014-01-08 16:00:00 UTC,L3191
2014-01-09 05:41:00 UTC,Hippokampos,39.22,5368,2014-01-08 16:00:00 UTC,
2014-01-09 05:43:00 UTC,Guy's Gyros,74.91,1415,2014-01-08 16:00:00 UTC,
2014-01-09 05:44:00 UTC,Guy's Gyros,15,9617,2014-01-08 16:00:00 UTC,L5553
2014-01-09 05:45:00 UTC,Gelatogalore,24.68,2681,2014-01-08 16:00:00 UTC,L1107
2014-01-09 05:47:00 UTC,Abila Zacharo,48.39,1286,2014-01-08 16:00:00 UTC,L3288
2014-01-09 05:51:00 UTC,Hippokampos,13.84,1310,2014-01-08 16:00:00 UTC,L8012
2014-01-09 05:53:00 UTC,Hippokampos,16.65,2142,2014-01-08 16:00:00 UTC,
2014-01-09 05:56:00 UTC,Kalami Kafenion,19.84,4948,2014-01-08 16:00:00 UTC,L9406
2014-01-09 05:56:00 UTC,Hippokampos,65.7,4434,2014-01-08 16:00:00 UTC,
2014-01-09 05:56:00 UTC,Guy's Gyros,8.87,6901,2014-01-08 16:00:00 UTC,
2014-01-09 06:03:00 UTC,Kalami Kafenion,35.99,6691,2014-01-08 16:00:00 UTC,L6267
2014-01-09 06:04:00 UTC,Kalami Kafenion,10.94,8129,2014-01-08 16:00:00 UTC,L8328
2014-01-09 06:04:00 UTC,Ouzeri Elian,32.89,7108,2014-01-08 16:00:00 UTC,L6544
2014-01-09 06:06:00 UTC,Katerina's Cafe,8.01,1877,2014-01-08 16:00:00 UTC,L3014
2014-01-09 06:09:00 UTC,Guy's Gyros,27.69,8202,2014-01-08 16:00:00 UTC,L2343
2014-01-09 06:12:00 UTC,Abila Scrapyard,1158.36,2276,2014-01-08 16:00:00 UTC,L3317
2014-01-09 06:13:00 UTC,Guy's Gyros,17.44,5921,2014-01-08 16:00:00 UTC,L3295
2014-01-09 06:15:00 UTC,Abila Zacharo,14.37,7819,2014-01-08 16:00:00 UTC,L5259
2014-01-09 06:18:00 UTC,Gelatogalore,36.75,7117,2014-01-08 16:00:00 UTC,L6417
2014-01-09 06:26:00 UTC,Carlyle Chemical Inc.,382.43,7792,2014-01-08 16:00:00 UTC,L5756
2014-01-09 06:28:00 UTC,Kronos Pipe and Irrigation,423.14,4530,2014-01-08 16:00:00 UTC,L8477
2014-01-09 07:00:00 UTC,Stewart and Sons Fabrication,918.6,2276,2014-01-08 16:00:00 UTC,L3317
2014-01-09 07:16:00 UTC,Maximum Iron and Steel,1527.14,4530,2014-01-08 16:00:00 UTC,L8477
2014-01-09 07:50:00 UTC,Abila Airport,4538.52,8642,2014-01-08 16:00:00 UTC,L2769
2014-01-09 08:22:00 UTC,Carlyle Chemical Inc.,2176.2,7792,2014-01-08 16:00:00 UTC,L5756
2014-01-09 08:27:00 UTC,Nationwide Refinery,1322.5,2276,2014-01-08 16:00:00 UTC,L3317
2014-01-09 11:25:00 UTC,Katerina's Cafe,35.92,8129,2014-01-08 16:00:00 UTC,L8328
2014-01-09 11:30:00 UTC,Katerina's Cafe,26.6,5921,2014-01-08 16:00:00 UTC,L9406
2014-01-09 11:30:00 UTC,Katerina's Cafe,26.6,5921,2014-01-08 16:00:00 UTC,L3295
2014-01-09 11:32:00 UTC,Frydos Autosupply n' More,138.02,3484,2014-01-08 16:00:00 UTC,L2490
2014-01-09 11:41:00 UTC,Guy's Gyros,31.81,7354,2014-01-08 16:00:00 UTC,L9254
2014-01-09 11:42:00 UTC,Ouzeri Elian,27.08,6899,2014-01-08 16:00:00 UTC,
2014-01-09 11:43:00 UTC,Ouzeri Elian,31.07,9241,2014-01-08 16:00:00 UTC,
2014-01-09 11:52:00 UTC,Guy's Gyros,29.96,6816,2014-01-08 16:00:00 UTC,L8148
2014-01-09 12:05:00 UTC,Hippokampos,15.02,2540,2014-01-08 16:00:00 UTC,L5947
2014-01-09 12:06:00 UTC,Katerina's Cafe,26.6,4948,2014-01-08 16:00:00 UTC,L9406
2014-01-09 12:06:00 UTC,Katerina's Cafe,26.6,4948,2014-01-08 16:00:00 UTC,L3295
2014-01-09 12:08:00 UTC,Katerina's Cafe,19.02,3492,2014-01-08 16:00:00 UTC,L7814
2014-01-09 12:09:00 UTC,Katerina's Cafe,90.97,6691,2014-01-08 16:00:00 UTC,
2014-01-09 12:15:00 UTC,Hippokampos,70.68,1877,2014-01-08 16:00:00 UTC,
2014-01-09 12:19:00 UTC,General Grocer,285.34,4795,2014-01-08 16:00:00 UTC,L8566
2014-01-09 12:20:00 UTC,Katerina's Cafe,91.14,9405,2014-01-08 16:00:00 UTC,
2014-01-09 12:20:00 UTC,Frydos Autosupply n' More,31.24,6901,2014-01-08 16:00:00 UTC,
2014-01-09 12:21:00 UTC,Albert's Fine Clothing,224.52,7117,2014-01-08 16:00:00 UTC,L6417
2014-01-09 12:21:00 UTC,Frydos Autosupply n' More,120.65,1321,2014-01-08 16:00:00 UTC,
2014-01-09 12:22:00 UTC,Katerina's Cafe,29.82,8202,2014-01-08 16:00:00 UTC,L2343
2014-01-09 12:23:00 UTC,Guy's Gyros,8.23,7889,2014-01-08 16:00:00 UTC,L2247
2014-01-09 12:23:00 UTC,Guy's Gyros,8.23,7889,2014-01-08 16:00:00 UTC,L6119
2014-01-09 12:24:00 UTC,Guy's Gyros,18.26,1286,2014-01-08 16:00:00 UTC,L3572
2014-01-09 12:27:00 UTC,Katerina's Cafe,53.78,5407,2014-01-08 16:00:00 UTC,
2014-01-09 12:29:00 UTC,Guy's Gyros,23.34,7253,2014-01-08 16:00:00 UTC,
2014-01-09 12:38:00 UTC,Katerina's Cafe,30.69,2418,2014-01-08 16:00:00 UTC,
2014-01-09 12:38:00 UTC,Guy's Gyros,8.23,5368,2014-01-08 16:00:00 UTC,L2247
2014-01-09 12:38:00 UTC,Guy's Gyros,8.23,5368,2014-01-08 16:00:00 UTC,L6119
2014-01-09 12:39:00 UTC,Guy's Gyros,35.05,7384,2014-01-08 16:00:00 UTC,L3800
2014-01-09 12:41:00 UTC,Hippokampos,9.13,2463,2014-01-08 16:00:00 UTC,L6886
2014-01-09 12:45:00 UTC,Frydos Autosupply n' More,276.75,3853,2014-01-08 16:00:00 UTC,L1485
2014-01-09 13:01:00 UTC,Hippokampos,24.96,6895,2014-01-08 16:00:00 UTC,L3366
2014-01-09 13:09:00 UTC,Guy's Gyros,31.31,4434,2014-01-08 16:00:00 UTC,L2169
2014-01-09 13:12:00 UTC,Hippokampos,23.66,8156,2014-01-08 16:00:00 UTC,L5224
